id	multiplicon	basecluster	gene_x	gene_y	coord_x	coord_y	is_real_anchorpoint
3735	116	163	AT3G59080	AT1G05840	4167	453	-1
3736	116	163	AT3G59100	AT1G05570	4169	426	-1
3737	116	163	AT3G59110	AT1G05700	4170	439	-1
3738	116	163	AT3G59350	AT1G05700	4178	439	-1
3739	116	163	AT3G59440	AT1G05990	4186	466	-1
3740	116	163	AT3G59480	AT1G06020	4190	469	-1
3741	116	163	AT3G59790	AT1G06390	4215	500	-1
3742	116	163	AT3G60040	AT1G06630	4239	522	-1
3743	116	163	AT3G60050	AT1G06580	4240	519	-1
3744	116	163	AT3G60290	AT1G06620	4261	521	-1
3745	117	164	AT4G36450	AT2G23070	3152	1409	-1
3746	117	164	AT4G36550	AT2G23140	3163	1416	-1
3747	117	164	AT4G36770	AT2G23210	3185	1423	-1
3748	117	164	AT4G36900	AT2G23340	3198	1431	-1
3749	117	164	AT4G36940	AT2G23420	3203	1438	-1
3750	117	164	AT4G37100	AT2G23520	3216	1447	-1
3751	117	164	AT4G37110	AT2G23530	3217	1448	-1
3752	117	164	AT4G37140	AT2G23550	3220	1450	-1
3753	117	164	AT4G37160	AT2G23630	3221	1451	-1
3754	117	164	AT4G37220	AT2G23680	3227	1455	-1
3755	117	164	AT4G37240	AT2G23690	3230	1456	-1
3756	118	165	AT3G55605	AT5G05990	3878	467	-1
3757	118	165	AT3G55630	AT5G05980	3881	465	-1
3758	118	165	AT3G55660	AT5G05940	3885	460	-1
3759	118	165	AT3G55700	AT5G05860	3890	456	-1
3760	118	165	AT3G55720	AT5G05840	3891	454	-1
3761	118	165	AT3G55870	AT5G05730	3905	443	-1
3762	118	165	AT3G55970	AT5G05600	3915	429	-1
3763	118	165	AT3G56110	AT5G05380	3927	407	-1
3764	118	165	AT3G56360	AT5G05250	3951	394	-1
3765	118	165	AT3G56440	AT5G05150	3959	384	-1
3766	118	165	AT3G56760	AT5G04870	3991	357	-1
3767	119	166	AT4G31010	AT1G23400	2650	2027	-1
3768	119	166	AT4G31070	AT1G23450	2656	2031	-1
3769	119	166	AT4G31230	AT1G23540	2669	2039	-1
3770	119	166	AT4G31590	AT1G24070	2704	2072	-1
3771	119	166	AT4G31760	AT1G24110	2714	2075	-1
3772	119	166	AT4G31890	AT1G24330	2728	2095	-1
3773	119	166	AT4G31910	AT1G24420	2730	2103	-1
3774	119	166	AT4G32170	AT1G24540	2754	2113	-1
3775	119	166	AT4G32285	AT1G25240	2765	2133	-1
3776	119	166	AT4G32400	AT1G25380	2776	2149	-1
3777	119	166	AT4G32430	AT1G25360	2779	2146	-1
3778	120	167	AT2G17140	AT5G65820	859	5258	-1
3779	120	167	AT2G17430	AT5G65970	885	5273	-1
3780	120	167	AT2G17500	AT5G65980	890	5274	-1
3781	120	167	AT2G17720	AT5G66060	912	5285	-1
3782	120	167	AT2G17730	AT5G66070	914	5286	-1
3783	120	167	AT2G17890	AT5G66210	931	5299	-1
3784	120	167	AT2G17990	AT5G66250	942	5303	-1
3785	120	167	AT2G18010	AT5G66260	944	5304	-1
3786	120	167	AT2G18060	AT5G66300	949	5308	-1
3787	120	167	AT2G18120	AT5G66350	955	5313	-1
3788	120	167	AT2G18140	AT5G66390	957	5317	-1
3789	121	168	AT3G48740	AT3G14770	3257	1304	-1
3790	121	168	AT3G48750	AT3G14720	3258	1299	-1
3791	121	168	AT3G48810	AT3G14580	3263	1291	-1
3792	121	168	AT3G49140	AT3G14330	3291	1270	-1
3793	121	168	AT3G49220	AT3G14300	3296	1268	-1
3794	121	168	AT3G49510	AT3G14030	3322	1242	-1
3795	121	168	AT3G49690	AT3G13890	3337	1228	-1
3796	121	168	AT3G49950	AT3G13840	3360	1221	-1
3797	121	168	AT3G50010	AT3G13760	3366	1213	-1
3798	121	168	AT3G50210	AT3G13610	3378	1196	-1
3799	121	168	AT3G50310	AT3G13530	3385	1188	-1
3800	122	169	AT4G18050	AT1G27940	1497	2329	-1
3801	122	169	AT4G18190	AT1G28220	1511	2355	-1
3802	122	169	AT4G18430	AT1G28550	1535	2388	-1
3803	122	169	AT4G18520	AT1G28690	1546	2393	-1
3804	122	169	AT4G18596	AT1G29140	1554	2408	-1
3805	122	169	AT4G18600	AT1G29170	1555	2411	-1
3806	122	169	AT4G18700	AT1G29230	1562	2416	-1
3807	122	170	AT4G18750	AT1G29710	1567	2453	-1
3808	122	170	AT4G18920	AT1G29680	1583	2450	-1
3809	122	170	AT4G18970	AT1G29660	1587	2449	-1
3810	122	170	AT4G18980	AT1G29640	1589	2448	-1
3811	123	171	AT3G49330	AT5G24370	3306	2031	-1
3812	123	171	AT3G49350	AT5G24390	3308	2033	-1
3813	123	171	AT3G49360	AT5G24400	3309	2034	-1
3814	123	171	AT3G49370	AT5G24430	3310	2035	-1
3815	123	171	AT3G49390	AT5G24440	3311	2036	-1
3816	123	171	AT3G49410	AT5G24450	3313	2037	-1
3817	123	171	AT3G49530	AT5G24590	3323	2050	-1
3818	123	171	AT3G49550	AT5G24610	3325	2052	-1
3819	123	171	AT3G49560	AT5G24650	3326	2056	-1
3820	123	171	AT3G49570	AT5G24655	3327	2057	-1
3821	124	172	AT4G23130	AT5G41300	1923	2984	-1
3822	124	172	AT4G23170	AT5G41280	1924	2983	-1
3823	124	172	AT4G23450	AT5G41350	1932	2990	-1
3824	124	172	AT4G23470	AT5G41390	1934	2993	-1
3825	124	172	AT4G23490	AT5G41460	1935	2997	-1
3826	124	172	AT4G23510	AT5G41540	1939	3004	-1
3827	124	172	AT4G23550	AT5G41570	1943	3006	-1
3828	124	172	AT4G23630	AT5G41600	1950	3009	-1
3829	124	172	AT4G23700	AT5G41610	1956	3010	-1
3830	124	172	AT4G23740	AT5G41680	1960	3017	-1
3831	125	173	AT1G69960	AT1G59830	4972	4115	-1
3832	125	173	AT1G70140	AT1G59910	4984	4126	-1
3833	125	173	AT1G70170	AT1G59970	4987	4130	-1
3834	125	173	AT1G70260	AT1G60050	4995	4137	-1
3835	125	173	AT1G70290	AT1G60140	4998	4143	-1
3836	125	173	AT1G70300	AT1G60160	4999	4144	-1
3837	125	174	AT1G69850	AT1G59740	4966	4109	-1
3838	125	174	AT1G69880	AT1G59730	4967	4108	-1
3839	125	174	AT1G69890	AT1G59710	4968	4104	-1
3840	125	174	AT1G69920	AT1G59670	4969	4101	-1
3841	126	175	AT2G01290	AT1G71090	25	5067	-1
3842	126	175	AT2G01340	AT1G71015	30	5059	-1
3843	126	175	AT2G01420	AT1G70940	36	5051	-1
3844	126	175	AT2G01430	AT1G70920	37	5050	-1
3845	126	175	AT2G01520	AT1G70830	47	5046	-1
3846	126	175	AT2G01540	AT1G70790	48	5044	-1
3847	126	175	AT2G01610	AT1G70720	54	5038	-1
3848	126	175	AT2G01660	AT1G70690	59	5035	-1
3849	126	175	AT2G01780	AT1G70520	73	5020	-1
3850	126	175	AT2G01820	AT1G70450	77	5013	-1
3851	127	176	AT3G25610	AT1G13210	2275	1126	-1
3852	127	176	AT3G25730	AT1G13260	2289	1131	-1
3853	127	176	AT3G25740	AT1G13270	2290	1132	-1
3854	127	176	AT3G25760	AT1G13280	2292	1133	-1
3855	127	176	AT3G25790	AT1G13300	2293	1135	-1
3856	127	176	AT3G25800	AT1G13320	2294	1137	-1
3857	127	176	AT3G25840	AT1G13350	2297	1140	-1
3858	127	176	AT3G25870	AT1G13360	2301	1141	-1
3859	127	176	AT3G25990	AT1G13450	2315	1149	-1
3860	127	176	AT3G26020	AT1G13460	2318	1150	-1
3861	128	177	AT3G09000	AT5G01280	741	25	-1
3862	128	177	AT3G09020	AT5G01250	743	22	-1
3863	128	177	AT3G09032	AT5G01225	745	19	-1
3864	128	177	AT3G09070	AT5G01170	750	14	-1
3865	128	177	AT3G09110	AT5G01120	755	12	-1
3866	128	177	AT3G09220	AT5G01040	764	4	-1
3867	128	177	AT3G09240	AT5G01060	766	5	-1
3868	128	178	AT3G08870	AT5G01540	728	50	-1
3869	128	178	AT3G08880	AT5G01570	729	51	-1
3870	128	178	AT3G08890	AT5G01610	730	55	-1
3871	129	179	AT5G59690	AT1G07660	4688	613	-1
3872	129	179	AT5G59710	AT1G07705	4689	618	-1
3873	129	179	AT5G59730	AT1G07725	4691	621	-1
3874	129	179	AT5G59850	AT1G07770	4704	626	-1
3875	129	179	AT5G59900	AT1G07740	4708	623	-1
3876	129	179	AT5G59910	AT1G07790	4709	628	-1
3877	129	179	AT5G60080	AT1G07870	4724	634	-1
3878	129	180	AT5G59430	AT1G07540	4670	603	-1
3879	129	180	AT5G59450	AT1G07520	4672	602	-1
3880	129	180	AT5G59510	AT1G07490	4677	599	-1
3881	130	181	AT3G04570	AT5G28590	348	2384	-1
3882	130	181	AT3G04760	AT5G28340	366	2362	-1
3883	130	181	AT3G04810	AT5G28290	371	2357	-1
3884	130	181	AT3G04830	AT5G28220	373	2350	-1
3885	130	181	AT3G04860	AT5G28150	376	2345	-1
3886	130	181	AT3G04910	AT5G28080	382	2340	-1
3887	130	181	AT3G04920	AT5G28060	383	2338	-1
3888	130	181	AT3G04930	AT5G28040	384	2336	-1
3889	130	181	AT3G04940	AT5G28020	385	2335	-1
3890	130	181	AT3G05220	AT5G27690	411	2304	-1
3891	131	182	AT2G40290	AT5G05470	2994	416	-1
3892	131	182	AT2G40330	AT5G05440	2998	413	-1
3893	131	182	AT2G40370	AT5G05390	3000	408	-1
3894	131	182	AT2G40380	AT5G05380	3001	407	-1
3895	131	182	AT2G40610	AT5G05290	3022	398	-1
3896	131	182	AT2G40630	AT5G05240	3024	393	-1
3897	131	182	AT2G40640	AT5G05230	3025	392	-1
3898	131	182	AT2G40810	AT5G05150	3044	384	-1
3899	131	182	AT2G40880	AT5G05110	3050	380	-1
3900	131	182	AT2G41090	AT5G04870	3072	357	-1
3901	132	183	AT3G60570	AT5G39260	4286	2808	-1
3902	132	183	AT3G60700	AT5G39330	4298	2810	-1
3903	132	183	AT3G60860	AT5G39500	4314	2824	-1
3904	132	183	AT3G60960	AT5G39710	4324	2843	-1
3905	132	183	AT3G61160	AT5G39420	4339	2820	-1
3906	132	183	AT3G61170	AT5G39680	4340	2840	-1
3907	132	183	AT3G61250	AT5G39700	4350	2842	-1
3908	132	183	AT3G61360	AT5G39980	4358	2868	-1
3909	132	183	AT3G61360	AT5G39710	4358	2843	-1
3910	132	183	AT3G61550	AT5G40250	4377	2888	-1
3911	133	184	AT3G60960	AT1G01970	4324	89	-1
3912	133	184	AT3G61230	AT1G01780	4348	73	-1
3913	133	184	AT3G61390	AT1G01670	4361	62	-1
3914	133	184	AT3G61430	AT1G01620	4366	57	-1
3915	133	184	AT3G61500	AT1G01550	4373	51	-1
3916	133	184	AT3G61510	AT1G01480	4374	44	-1
3917	133	184	AT3G61670	AT1G01440	4389	40	-1
3918	133	184	AT3G61820	AT1G01300	4404	28	-1
3919	133	184	AT3G61880	AT1G01190	4410	18	-1
3920	133	184	AT3G61960	AT1G01140	4419	13	-1
3921	134	185	AT2G01340	AT1G66480	30	4643	-1
3922	134	185	AT2G01370	AT1G66420	33	4638	-1
3923	134	185	AT2G01540	AT1G66360	48	4636	-1
3924	134	185	AT2G01570	AT1G66350	50	4635	-1
3925	134	185	AT2G01630	AT1G66250	56	4628	-1
3926	134	185	AT2G01740	AT1G66345	68	4634	-1
3927	134	185	AT2G01810	AT1G66170	76	4619	-1
3928	134	185	AT2G01820	AT1G66150	77	4617	-1
3929	134	185	AT2G02000	AT1G65960	96	4599	-1
3930	134	185	AT2G02450	AT1G65910	117	4595	-1
3931	135	186	AT1G79860	AT1G52240	5823	3591	-1
3932	135	186	AT1G79910	AT1G52315	5828	3598	-1
3933	135	186	AT1G79990	AT1G52360	5835	3603	-1
3934	135	186	AT1G80010	AT1G52520	5837	3618	-1
3935	135	186	AT1G80150	AT1G52620	5850	3629	-1
3936	135	186	AT1G80230	AT1G52710	5857	3637	-1
3937	135	186	AT1G80280	AT1G52750	5862	3641	-1
3938	135	186	AT1G80390	AT1G52830	5871	3648	-1
3939	135	186	AT1G80580	AT1G53170	5889	3680	-1
3940	135	186	AT1G80870	AT1G53420	5918	3705	-1
3941	136	187	AT3G30190	AT1G43590	2643	3051	-1
3942	136	187	AT3G30640	AT1G42515	2675	3020	-1
3943	136	187	AT3G31310	AT1G40133	2697	2996	-1
3944	136	187	AT3G31330	AT1G38380	2698	2986	-1
3945	136	187	AT3G31910	AT1G37020	2706	2977	-1
3946	136	187	AT3G31940	AT1G37045	2708	2979	-1
3947	136	187	AT3G33293	AT1G36100	2743	2943	-1
3948	136	187	AT3G42100	AT1G35940	2755	2935	-1
3949	136	187	AT3G42110	AT1G35920	2756	2933	-1
3950	136	187	AT3G42190	AT1G35770	2765	2923	-1
3951	137	188	AT3G60780	AT1G12320	4306	1048	-1
3952	137	188	AT3G60960	AT1G12300	4324	1046	-1
3953	137	188	AT3G60960	AT1G12620	4324	1075	-1
3954	137	188	AT3G61060	AT1G12710	4330	1080	-1
3955	137	188	AT3G61180	AT1G12760	4343	1085	-1
3956	137	188	AT3G61240	AT1G12770	4349	1086	-1
3957	137	188	AT3G61360	AT1G12620	4358	1075	-1
3958	137	188	AT3G61630	AT1G12890	4385	1100	-1
3959	137	188	AT3G61880	AT1G13080	4410	1116	-1
3960	137	188	AT3G61970	AT1G13260	4420	1131	-1
3961	138	189	AT4G08620	AT1G22150	630	1916	-1
3962	138	189	AT4G08690	AT1G22180	637	1919	-1
3963	138	189	AT4G08840	AT1G22240	648	1925	-1
3964	138	189	AT4G09100	AT1G22500	676	1943	-1
3965	138	189	AT4G09460	AT1G22640	697	1953	-1
3966	138	189	AT4G09510	AT1G22650	701	1954	-1
3967	138	189	AT4G09560	AT1G22670	705	1956	-1
3968	138	189	AT4G09600	AT1G22690	709	1958	-1
3969	138	189	AT4G09720	AT1G22740	720	1963	-1
3970	138	189	AT4G09800	AT1G22780	729	1967	-1
3971	139	190	AT3G49150	AT1G60400	3292	4157	-1
3972	139	190	AT3G49280	AT1G60720	3302	4179	-1
3973	139	190	AT3G49370	AT1G60940	3310	4193	-1
3974	139	190	AT3G49440	AT1G61060	3316	4205	-1
3975	139	190	AT3G49530	AT1G61110	3323	4212	-1
3976	139	190	AT3G49660	AT1G61210	3334	4221	-1
3977	139	190	AT3G50010	AT1G61710	3366	4255	-1
3978	139	190	AT3G50360	AT1G61950	3390	4274	-1
3979	139	190	AT3G50420	AT1G62260	3398	4290	-1
3980	139	190	AT3G50720	AT1G62400	3421	4305	-1
3981	140	191	AT3G49680	AT5G65780	3336	5254	-1
3982	140	191	AT3G49690	AT5G65790	3337	5255	-1
3983	140	191	AT3G49700	AT5G65800	3338	5256	-1
3984	140	191	AT3G49720	AT5G65810	3340	5257	-1
3985	140	191	AT3G49730	AT5G65820	3341	5258	-1
3986	140	191	AT3G49780	AT5G65870	3344	5262	-1
3987	140	191	AT3G49800	AT5G65910	3346	5266	-1
3988	140	191	AT3G49810	AT5G65920	3347	5267	-1
3989	140	191	AT3G49820	AT5G65925	3348	5268	-1
3990	141	192	AT2G40990	AT3G56920	3062	4007	-1
3991	141	192	AT2G41010	AT3G56880	3065	4003	-1
3992	141	192	AT2G41060	AT3G56860	3069	4001	-1
3993	141	192	AT2G41070	AT3G56850	3070	4000	-1
3994	141	192	AT2G41100	AT3G56800	3073	3995	-1
3995	141	192	AT2G41130	AT3G56770	3075	3992	-1
3996	141	192	AT2G41150	AT3G56750	3076	3990	-1
3997	141	192	AT2G41160	AT3G56740	3077	3989	-1
3998	141	192	AT2G41180	AT3G56710	3079	3986	-1
3999	142	193	AT3G13430	AT5G56340	1176	4390	-1
4000	142	193	AT3G13470	AT5G56500	1182	4399	-1
4001	142	193	AT3G13510	AT5G56530	1186	4402	-1
4002	142	193	AT3G13520	AT5G56540	1187	4403	-1
4003	142	193	AT3G13530	AT5G56580	1188	4405	-1
4004	142	193	AT3G13560	AT5G56590	1191	4406	-1
4005	142	193	AT3G13690	AT5G56790	1207	4422	-1
4006	142	193	AT3G13750	AT5G56870	1212	4427	-1
4007	142	193	AT3G13782	AT5G56950	1217	4433	-1
4008	143	194	AT2G37930	AT5G01030	2765	3	-1
4009	143	194	AT2G37950	AT5G01070	2767	6	-1
4010	143	194	AT2G37980	AT5G01100	2771	10	-1
4011	143	194	AT2G38070	AT5G01170	2780	14	-1
4012	143	194	AT2G38090	AT5G01200	2782	16	-1
4013	143	194	AT2G38100	AT5G01180	2783	15	-1
4014	143	194	AT2G38120	AT5G01240	2785	21	-1
4015	143	194	AT2G38150	AT5G01250	2788	22	-1
4016	143	194	AT2G38320	AT5G01360	2802	32	-1
4017	144	195	AT1G59890	AT1G24190	4124	2084	-1
4018	144	195	AT1G59900	AT1G24180	4125	2083	-1
4019	144	195	AT1G59910	AT1G24150	4126	2080	-1
4020	144	195	AT1G59970	AT1G24140	4130	2078	-1
4021	144	195	AT1G59980	AT1G24120	4131	2076	-1
4022	144	195	AT1G60070	AT1G23900	4139	2059	-1
4023	144	195	AT1G60140	AT1G23870	4143	2057	-1
4024	144	195	AT1G60390	AT1G23760	4156	2049	-1
4025	144	195	AT1G60590	AT1G23460	4168	2032	-1
4026	145	196	AT3G28450	AT1G27190	2522	2266	-1
4027	145	196	AT3G28630	AT1G27100	2533	2260	-1
4028	145	196	AT3G28690	AT1G26970	2538	2252	-1
4029	145	196	AT3G28857	AT1G26945	2549	2249	-1
4030	145	196	AT3G28900	AT1G26880	2554	2242	-1
4031	145	196	AT3G29030	AT1G26770	2566	2230	-1
4032	145	196	AT3G29060	AT1G26730	2571	2226	-1
4033	145	196	AT3G29070	AT1G26690	2572	2223	-1
4034	145	196	AT3G29100	AT1G26670	2576	2221	-1
4035	146	197	AT1G63140	AT1G62900	4363	4341	-1
4036	146	197	AT1G63340	AT1G62540	4379	4316	-1
4037	146	197	AT1G63350	AT1G62630	4380	4319	-1
4038	146	197	AT1G63380	AT1G62610	4381	4318	-1
4039	146	197	AT1G63630	AT1G62590	4397	4317	-1
4040	146	197	AT1G64000	AT1G62300	4426	4294	-1
4041	146	197	AT1G64010	AT1G62170	4427	4283	-1
4042	146	197	AT1G64100	AT1G61870	4434	4268	-1
4043	146	197	AT1G64110	AT1G62130	4437	4282	-1
4044	147	198	AT1G77760	AT1G37130	5643	2981	-1
4045	147	198	AT1G77840	AT1G36730	5651	2962	-1
4046	147	198	AT1G77940	AT1G36240	5662	2947	-1
4047	147	198	AT1G78070	AT1G36070	5672	2941	-1
4048	147	198	AT1G78080	AT1G36060	5673	2940	-1
4049	147	198	AT1G78090	AT1G35910	5674	2932	-1
4050	147	198	AT1G78150	AT1G35780	5680	2924	-1
4051	147	198	AT1G78160	AT1G35730	5681	2922	-1
4052	147	198	AT1G78290	AT1G35670	5693	2918	-1
4053	148	199	AT2G20990	AT1G20080	1230	1743	-1
4054	148	199	AT2G21090	AT1G20230	1237	1755	-1
4055	148	199	AT2G21190	AT1G19970	1247	1733	-1
4056	148	199	AT2G21200	AT1G19830	1249	1718	-1
4057	148	199	AT2G21400	AT1G19790	1266	1716	-1
4058	148	199	AT2G21500	AT1G19680	1276	1705	-1
4059	148	199	AT2G21520	AT1G19650	1278	1702	-1
4060	148	199	AT2G21650	AT1G19510	1289	1690	-1
4061	148	199	AT2G21680	AT1G19460	1292	1685	-1
4062	149	200	AT2G38880	AT2G37060	2857	2687	-1
4063	149	200	AT2G39010	AT2G37170	2868	2698	-1
4064	149	200	AT2G39040	AT2G37130	2870	2694	-1
4065	149	200	AT2G39270	AT2G37250	2890	2706	-1
4066	149	200	AT2G39280	AT2G37290	2891	2710	-1
4067	149	200	AT2G39350	AT2G37280	2897	2709	-1
4068	149	200	AT2G39370	AT2G37380	2898	2716	-1
4069	149	200	AT2G39510	AT2G37450	2911	2724	-1
4070	149	200	AT2G39700	AT2G37640	2928	2742	-1
4071	150	201	AT4G09100	AT1G72200	676	5156	-1
4072	150	201	AT4G09160	AT1G72150	680	5151	-1
4073	150	201	AT4G09510	AT1G72000	701	5138	-1
4074	150	201	AT4G09560	AT1G71980	705	5136	-1
4075	150	201	AT4G09580	AT1G71940	707	5132	-1
4076	150	201	AT4G09640	AT1G71900	712	5128	-1
4077	150	201	AT4G09760	AT1G71697	724	5108	-1
4078	150	201	AT4G09990	AT1G71690	746	5103	-1
4079	150	201	AT4G10010	AT1G71530	748	5101	-1
4080	151	202	AT3G24670	AT3G07010	2203	596	-1
4081	151	202	AT3G24790	AT3G07070	2215	601	-1
4082	151	202	AT3G24830	AT3G07110	2219	605	-1
4083	151	202	AT3G25030	AT3G07120	2226	606	-1
4084	151	202	AT3G25150	AT3G07250	2238	619	-1
4085	151	202	AT3G25210	AT3G07290	2244	621	-1
4086	151	202	AT3G25240	AT3G07350	2246	627	-1
4087	151	202	AT3G25290	AT3G07390	2251	631	-1
4088	151	202	AT3G25600	AT3G07490	2274	641	-1
4089	152	203	AT3G54780	AT1G08050	3803	651	-1
4090	152	203	AT3G54810	AT1G08000	3806	646	-1
4091	152	203	AT3G54980	AT1G07740	3823	623	-1
4092	152	203	AT3G55150	AT1G07725	3837	621	-1
4093	152	203	AT3G55230	AT1G07730	3843	622	-1
4094	152	203	AT3G55370	AT1G07640	3855	610	-1
4095	152	203	AT3G55450	AT1G07550	3863	604	-1
4096	152	203	AT3G55550	AT1G07460	3872	596	-1
4097	152	203	AT3G55700	AT1G07240	3890	577	-1
4098	153	204	AT3G15890	AT5G13160	1421	1072	-1
4099	153	204	AT3G15930	AT5G13230	1425	1079	-1
4100	153	204	AT3G15980	AT5G13480	1429	1098	-1
4101	153	204	AT3G16180	AT5G13400	1450	1091	-1
4102	153	204	AT3G16280	AT5G13330	1459	1088	-1
4103	153	204	AT3G16340	AT5G13580	1465	1107	-1
4104	153	204	AT3G16710	AT5G13770	1492	1126	-1
4105	153	204	AT3G16770	AT5G13910	1497	1141	-1
4106	153	204	AT3G17070	AT5G14130	1525	1164	-1
4107	154	205	AT5G61370	AT1G19525	4841	1692	-1
4108	154	205	AT5G61620	AT1G19510	4863	1690	-1
4109	154	205	AT5G61890	AT1G19210	4886	1660	-1
4110	154	205	AT5G61990	AT1G19290	4895	1667	-1
4111	154	205	AT5G62000	AT1G19220	4896	1661	-1
4112	154	205	AT5G62060	AT1G19160	4901	1655	-1
4113	154	205	AT5G62180	AT1G19190	4914	1658	-1
4114	154	205	AT5G62320	AT1G18960	4927	1635	-1
4115	154	205	AT5G62370	AT1G18900	4930	1631	-1
4116	155	206	AT5G64660	AT1G71020	5141	5060	-1
4117	155	206	AT5G64750	AT1G71130	5150	5070	-1
4118	155	206	AT5G64960	AT1G71530	5173	5101	-1
4119	155	206	AT5G65050	AT1G71692	5182	5105	-1
4120	155	206	AT5G65090	AT1G71710	5183	5109	-1
4121	155	206	AT5G65130	AT1G71450	5187	5097	-1
4122	155	206	AT5G65240	AT1G71830	5200	5121	-1
4123	155	206	AT5G65380	AT1G71870	5213	5126	-1
4124	155	206	AT5G65700	AT1G72180	5247	5154	-1
4125	156	207	AT5G14340	AT1G74080	1184	5324	-1
4126	156	207	AT5G14640	AT1G74330	1213	5342	-1
4127	156	207	AT5G14750	AT1G74430	1224	5352	-1
4128	156	207	AT5G14920	AT1G74670	1237	5370	-1
4129	156	207	AT5G15090	AT1G74710	1251	5374	-1
4130	156	207	AT5G15160	AT1G74500	1258	5359	-1
4131	156	207	AT5G15210	AT1G74660	1263	5369	-1
4132	156	207	AT5G15230	AT1G74670	1265	5370	-1
4133	156	207	AT5G15280	AT1G74580	1270	5365	-1
4134	157	208	AT4G01460	AT2G46810	153	3578	-1
4135	157	208	AT4G01480	AT2G46860	155	3583	-1
4136	157	208	AT4G01500	AT2G46870	156	3584	-1
4137	157	208	AT4G01520	AT2G46770	158	3575	-1
4138	157	208	AT4G01670	AT2G46940	174	3592	-1
4139	157	208	AT4G01820	AT2G47000	188	3597	-1
4140	157	208	AT4G02010	AT2G47060	210	3602	-1
4141	157	208	AT4G02080	AT2G47170	218	3609	-1
4142	157	208	AT4G02300	AT2G47280	240	3619	-1
4143	158	209	AT4G05280	AT5G34820	488	2484	-1
4144	158	209	AT4G05570	AT5G35040	511	2501	-1
4145	158	209	AT4G07031	AT5G35270	538	2518	-1
4146	158	209	AT4G07340	AT5G35250	540	2516	-1
4147	158	209	AT4G07440	AT5G35260	546	2517	-1
4148	158	209	AT4G07740	AT5G35603	563	2546	-1
4149	158	209	AT4G07943	AT5G35646	569	2551	-1
4150	158	209	AT4G07944	AT5G35650	570	2552	-1
4151	158	209	AT4G08200	AT5G35695	592	2557	-1
4152	159	210	AT4G36070	AT3G49370	3123	3310	-1
4153	159	210	AT4G36160	AT3G49530	3132	3323	-1
4154	159	210	AT4G36550	AT3G49810	3163	3347	-1
4155	159	210	AT4G36710	AT3G49950	3179	3360	-1
4156	159	210	AT4G36900	AT3G50260	3198	3383	-1
4157	159	210	AT4G37010	AT3G50360	3209	3390	-1
4158	159	210	AT4G37140	AT3G50440	3220	3400	-1
4159	159	210	AT4G37170	AT3G50420	3222	3398	-1
4160	159	210	AT4G37590	AT3G50840	3256	3432	-1
4161	160	211	AT4G30590	AT5G57920	2608	4530	-1
4162	160	211	AT4G30630	AT5G57910	2612	4529	-1
4163	160	211	AT4G30640	AT5G57900	2613	4528	-1
4164	160	211	AT4G30680	AT5G57870	2617	4524	-1
4165	160	211	AT4G31000	AT5G57580	2649	4493	-1
4166	160	211	AT4G31350	AT5G57270	2681	4465	-1
4167	160	211	AT4G31500	AT5G57220	2695	4462	-1
4168	160	211	AT4G31750	AT5G57050	2713	4444	-1
4169	160	211	AT4G32000	AT5G56790	2738	4422	-1
4170	161	212	AT4G18550	AT2G42690	1549	3218	-1
4171	161	212	AT4G18610	AT2G42610	1556	3210	-1
4172	161	212	AT4G18730	AT2G42740	1565	3222	-1
4173	161	212	AT4G18960	AT2G42830	1586	3231	-1
4174	161	212	AT4G19110	AT2G42880	1604	3236	-1
4175	161	212	AT4G19220	AT2G42920	1616	3241	-1
4176	161	212	AT4G19230	AT2G42850	1617	3233	-1
4177	161	212	AT4G19640	AT2G43130	1646	3262	-1
4178	161	212	AT4G19990	AT2G43280	1669	3276	-1
4179	162	213	AT3G26920	AT5G40750	2390	2936	-1
4180	162	213	AT3G27150	AT5G40680	2413	2929	-1
4181	162	213	AT3G27473	AT5G40320	2446	2894	-1
4182	162	213	AT3G27580	AT5G40030	2454	2872	-1
4183	162	213	AT3G27925	AT5G39830	2484	2852	-1
4184	162	213	AT3G28200	AT5G39580	2506	2831	-1
4185	162	213	AT3G28640	AT5G39350	2534	2812	-1
4186	162	213	AT3G28690	AT5G38990	2538	2796	-1
4187	162	213	AT3G28860	AT5G39040	2550	2799	-1
4188	163	214	AT3G24240	AT3G19700	2158	1763	-1
4189	163	214	AT3G24515	AT3G20060	2186	1797	-1
4190	163	214	AT3G24540	AT3G20200	2191	1806	-1
4191	163	214	AT3G24580	AT3G20400	2194	1825	-1
4192	163	214	AT3G24790	AT3G20530	2215	1838	-1
4193	163	214	AT3G25060	AT3G20730	2229	1856	-1
4194	163	214	AT3G25090	AT3G20690	2232	1854	-1
4195	163	214	AT3G25460	AT3G21120	2257	1889	-1
4196	163	214	AT3G25560	AT3G21340	2268	1910	-1
4197	164	215	AT3G48740	AT5G23660	3257	1965	-1
4198	164	215	AT3G48780	AT5G23670	3261	1966	-1
4199	164	215	AT3G48800	AT5G23680	3262	1967	-1
4200	164	215	AT3G48830	AT5G23690	3265	1968	-1
4201	164	215	AT3G48860	AT5G23700	3268	1969	-1
4202	164	215	AT3G48930	AT5G23740	3274	1973	-1
4203	164	215	AT3G48940	AT5G23750	3275	1974	-1
4204	164	215	AT3G48980	AT5G23850	3279	1980	-1
4205	165	216	AT3G14790	AT1G53500	1306	3711	-1
